1.0000000e+01	3.7678893e-20
1.0125000e+01	2.8378615e-20
1.0250000e+01	2.2539708e-20
1.0375000e+01	2.0585232e-20
1.0500000e+01	1.8570079e-20
1.0625000e+01	1.5546041e-20
1.0750000e+01	1.5722467e-20
1.0875000e+01	1.4026727e-20
1.1000000e+01	1.1396050e-20
1.1125000e+01	1.0268781e-20
1.1250000e+01	8.6529633e-21
1.1375000e+01	7.2568571e-21
1.1500000e+01	6.0938878e-21
1.1625000e+01	4.5979532e-21
1.1750000e+01	4.3801960e-21
1.1875000e+01	3.9632301e-21
1.2000000e+01	3.5262563e-21
1.2125000e+01	3.3185452e-21
1.2250000e+01	2.9635638e-21
1.2375000e+01	2.5757430e-21
1.2500000e+01	2.4077370e-21
1.2625000e+01	2.0691609e-21
1.2750000e+01	1.8984828e-21
1.2875000e+01	1.9779870e-21
1.3000000e+01	2.0387475e-21
1.3125000e+01	1.7822465e-21
1.3250000e+01	1.5531596e-21
1.3375000e+01	1.4338143e-21
1.3500000e+01	1.2219118e-21
1.3625000e+01	1.6312722e-21
1.3750000e+01	4.8911795e-21
1.3875000e+01	1.1989694e-20
1.4000000e+01	9.4761272e-21
1.4125000e+01	3.8157660e-21
1.4250000e+01	1.8319748e-21
1.4375000e+01	1.9185434e-21
1.4500000e+01	1.5605022e-21
1.4625000e+01	1.1756712e-21
1.4750000e+01	1.0267500e-21
1.4875000e+01	9.7830622e-22
1.5000000e+01	9.3588667e-22
1.5125000e+01	8.9260745e-22
1.5250000e+01	7.8304183e-22
1.5375000e+01	7.3451544e-22
1.5500000e+01	7.6674940e-22
1.5625000e+01	7.5784804e-22
1.5750000e+01	6.4746790e-22
1.5875000e+01	6.4777318e-22
1.6000000e+01	6.7458192e-22
1.6125000e+01	6.4920169e-22
1.6250000e+01	6.2788186e-22
1.6375000e+01	6.0162785e-22
1.6500000e+01	5.3896533e-22
1.6625000e+01	5.0244949e-22
1.6750000e+01	4.6980155e-22
1.6875000e+01	4.6494380e-22
1.7000000e+01	4.6194516e-22
1.7125000e+01	5.0386397e-22
1.7250000e+01	4.9614000e-22
1.7375000e+01	4.5543836e-22
1.7500000e+01	4.6291402e-22
1.7625000e+01	9.3181666e-22
1.7750000e+01	3.2530094e-21
1.7875000e+01	2.8566813e-21
1.8000000e+01	6.4310392e-22
1.8125000e+01	4.3831013e-22
1.8250000e+01	4.8740058e-22
1.8375000e+01	4.6512317e-22
1.8500000e+01	3.4606542e-22
1.8625000e+01	2.8973656e-22
1.8750000e+01	2.7470652e-22
1.8875000e+01	2.7374438e-22
1.9000000e+01	2.8130386e-22
1.9125000e+01	2.5626805e-22
1.9250000e+01	2.6790222e-22
1.9375000e+01	2.9300212e-22
1.9500000e+01	2.9908220e-22
1.9625000e+01	2.8117298e-22
1.9750000e+01	3.4366057e-22
1.9875000e+01	3.4877006e-22
2.0000000e+01	7.7609241e-22
2.0125000e+01	1.5575078e-21
2.0250000e+01	8.7329841e-22
2.0375000e+01	2.7015718e-22
2.0500000e+01	2.6368136e-22
2.0625000e+01	3.9980717e-22
2.0750000e+01	9.4709998e-22
2.0875000e+01	7.6295735e-22
2.1000000e+01	2.6493158e-22
2.1125000e+01	1.5199282e-22
2.1250000e+01	1.2544029e-22
2.1375000e+01	1.3930836e-22
2.1500000e+01	1.3770348e-22
2.1625000e+01	1.3497278e-22
2.1750000e+01	7.2587944e-22
2.1875000e+01	1.9971860e-21
2.2000000e+01	1.3345251e-21
2.2125000e+01	1.6984922e-22
2.2250000e+01	8.5881667e-22
2.2375000e+01	1.2374475e-21
2.2500000e+01	4.4562229e-22
2.2625000e+01	1.0643714e-22
2.2750000e+01	9.2833242e-23
2.2875000e+01	8.5232290e-23
2.3000000e+01	8.3524283e-23
2.3125000e+01	8.7521973e-23
2.3250000e+01	8.5227527e-23
2.3375000e+01	7.6247065e-23
2.3500000e+01	8.1368354e-23
2.3625000e+01	8.4654237e-23
2.3750000e+01	8.9861306e-23
2.3875000e+01	8.5021157e-23
2.4000000e+01	8.3769931e-23
2.4125000e+01	8.6368835e-23
2.4250000e+01	8.3686251e-23
2.4375000e+01	8.0644392e-23
2.4500000e+01	7.5935115e-23
2.4625000e+01	7.0569094e-23
2.4750000e+01	7.0207276e-23
2.4875000e+01	7.1436926e-23
2.5000000e+01	6.7002472e-23
2.5125000e+01	6.1840371e-23
2.5250000e+01	5.9768046e-23
2.5375000e+01	5.6734979e-23
2.5500000e+01	5.4215595e-23
2.5625000e+01	4.8590487e-23
2.5750000e+01	4.9638419e-23
2.5875000e+01	4.4626182e-23
2.6000000e+01	4.8321625e-23
2.6125000e+01	4.6463031e-23
2.6250000e+01	4.0215582e-23
2.6375000e+01	4.2468106e-23
2.6500000e+01	4.4833859e-23
2.6625000e+01	4.6265234e-23
2.6750000e+01	4.3262405e-23
2.6875000e+01	4.3551582e-23
2.7000000e+01	4.5665029e-23
2.7125000e+01	4.5490192e-23
2.7250000e+01	4.0499516e-23
2.7375000e+01	5.0028799e-23
2.7500000e+01	6.2043620e-23
2.7625000e+01	4.7518987e-23
2.7750000e+01	4.2743881e-23
2.7875000e+01	3.8106370e-23
2.8000000e+01	3.8858454e-23
2.8125000e+01	3.6944440e-23
2.8250000e+01	3.8055871e-23
2.8375000e+01	3.5408725e-23
2.8500000e+01	3.5616454e-23
2.8625000e+01	3.6885638e-23
2.8750000e+01	3.5878279e-23
2.8875000e+01	3.7255286e-23
2.9000000e+01	3.8478508e-23
2.9125000e+01	3.3816106e-23
2.9250000e+01	3.3852581e-23
2.9375000e+01	3.5031845e-23
2.9500000e+01	3.8648421e-23
2.9625000e+01	3.9513656e-23
2.9750000e+01	4.9305013e-23
2.9875000e+01	5.5802106e-23
3.0000000e+01	3.6304517e-23
3.0125000e+01	3.3845383e-23
3.0250000e+01	3.0714098e-23
3.0375000e+01	2.8927493e-23
3.0500000e+01	2.7572426e-23
3.0625000e+01	2.8774802e-23
3.0750000e+01	2.8255824e-23
3.0875000e+01	2.6646677e-23
3.1000000e+01	2.7323047e-23
3.1125000e+01	2.6010150e-23
3.1250000e+01	2.5391628e-23
3.1375000e+01	2.4301783e-23
3.1500000e+01	2.3055757e-23
3.1625000e+01	2.4414865e-23
3.1750000e+01	2.5074863e-23
3.1875000e+01	2.5417465e-23
3.2000000e+01	2.7074947e-23
3.2125000e+01	3.5007172e-23
3.2250000e+01	4.6205215e-23
3.2375000e+01	3.5048377e-23
3.2500000e+01	2.7209340e-23
3.2625000e+01	2.1720581e-23
3.2750000e+01	2.0209969e-23
3.2875000e+01	2.2330786e-23
3.3000000e+01	2.3293996e-23
3.3125000e+01	2.2401864e-23
3.3250000e+01	2.1390550e-23
3.3375000e+01	1.9926125e-23
3.3500000e+01	2.1226645e-23
3.3625000e+01	2.2338716e-23
3.3750000e+01	1.9521348e-23
3.3875000e+01	1.8669032e-23
3.4000000e+01	2.0081974e-23
3.4125000e+01	2.1529380e-23
3.4250000e+01	2.1672427e-23
3.4375000e+01	2.0257619e-23
3.4500000e+01	2.2156641e-23
3.4625000e+01	1.9963355e-23
3.4750000e+01	1.9969407e-23
3.4875000e+01	1.9951059e-23
3.5000000e+01	1.9413671e-23
3.5125000e+01	1.9894718e-23
3.5250000e+01	1.8475432e-23
3.5375000e+01	1.8818623e-23
